"publication","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book","Ruston, LA",8,0.0182182546912006,153
"Bob Damron's Address Book","Rutland, VT",17,0.0387137912188012,144
"Bob Damron's Address Book","Sacramento, CA",277,0.63080706868282,29
"Bob Damron's Address Book","Saginaw, MI",24,0.0546547640736018,137
"Bob Damron's Address Book","Saint Mary's, OH",2,0.00455456367280015,159
"Bob Damron's Address Book","Saint Marys, OH",1,0.00227728183640007,160
"Bob Damron's Address Book","Salem, NH",4,0.00910912734560029,157
"Bob Damron's Address Book","Salem, OR",37,0.0842594279468027,124
"Bob Damron's Address Book","Salina, KS",11,0.0250501002004008,150
"Bob Damron's Address Book","Salinas, CA",19,0.0432683548916014,142
"Bob Damron's Address Book","Salisbury, MD",8,0.0182182546912006,153
"Bob Damron's Address Book","Salisbury, NC",6,0.0136636910184004,155
"Bob Damron's Address Book","Salt Lake City, UT",185,0.421297139734014,43
"Bob Damron's Address Book","San Angelo, TX",6,0.0136636910184004,155
"Bob Damron's Address Book","San Antonio, TX",253,0.576152304609218,33
"Bob Damron's Address Book","San Bernardino, CA",68,0.154855164875205,93
"Bob Damron's Address Book","San Clemente, CA",18,0.0409910730552013,143
"Bob Damron's Address Book","San Diego, CA",623,1.41874658407725,7
"Bob Damron's Address Book","San Francisco, CA",1999,4.55228639096375,1
"Bob Damron's Address Book","San German, PR",3,0.00683184550920022,158
"Bob Damron's Address Book","San Jose, CA",157,0.357533248314811,52
"Bob Damron's Address Book","San Juan, PR",158,0.359810530151212,51
"Bob Damron's Address Book","San Leandro, CA",5,0.0113864091820004,156
"Bob Damron's Address Book","San Lorenzo, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","San Luis Obispo, CA",40,0.0910912734560029,121
"Bob Damron's Address Book","San Marcos, TX",4,0.00910912734560029,157
"Bob Damron's Address Book","San Mateo, CA",17,0.0387137912188012,144
"Bob Damron's Address Book","San Pablo, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","San Pedro, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","San Rafael, CA",19,0.0432683548916014,142
"Bob Damron's Address Book","Sand Point, ID",7,0.0159409728548005,154
"Bob Damron's Address Book","Sandusky, OH",13,0.0296046638732009,148
"Bob Damron's Address Book","Sandwich, MA",4,0.00910912734560029,157
"Bob Damron's Address Book","Sandy Hook, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","Sanford, ME",1,0.00227728183640007,160
"Bob Damron's Address Book","Sanford, NC",1,0.00227728183640007,160
"Bob Damron's Address Book","Santa Ana, CA",11,0.0250501002004008,150
"Bob Damron's Address Book","Santa Barbara, CA",125,0.284660229550009,60
"Bob Damron's Address Book","Santa Clara, CA",17,0.0387137912188012,144
"Bob Damron's Address Book","Santa Cruz, CA",66,0.150300601202405,95
"Bob Damron's Address Book","Santa Fe, NM",58,0.132082346511204,103
"Bob Damron's Address Book","Santa Maria, CA",16,0.0364365093824012,145
"Bob Damron's Address Book","Santa Monica, CA",68,0.154855164875205,93
"Bob Damron's Address Book","Santa Rosa, CA",21,0.0478229185644015,140
"Bob Damron's Address Book","Santurce, PR",4,0.00910912734560029,157
"Bob Damron's Address Book","Saranac Lake, NY",4,0.00910912734560029,157
"Bob Damron's Address Book","Sarasota, FL",64,0.145746037529605,97
"Bob Damron's Address Book","Satellite Beach, FL",2,0.00455456367280015,159
"Bob Damron's Address Book","Saugatuck, MI",69,0.157132446711605,92
"Bob Damron's Address Book","Sault Ste. Marie, MI",5,0.0113864091820004,156
"Bob Damron's Address Book","Sausalito, CA",17,0.0387137912188012,144
"Bob Damron's Address Book","Savannah Beach, GA",9,0.0204955365276007,152
"Bob Damron's Address Book","Savannah, GA",68,0.154855164875205,93
"Bob Damron's Address Book","Sayville, L.I., NY",3,0.00683184550920022,158
"Bob Damron's Address Book","Sayville, NY",18,0.0409910730552013,143
"Bob Damron's Address Book","Scarsdale, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Schenectady, NY",26,0.0592093277464019,135
"Bob Damron's Address Book","Schenley, PA",4,0.00910912734560029,157
"Bob Damron's Address Book","Schiller Park, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Scottsdale, AZ",15,0.0341592275460011,146
"Bob Damron's Address Book","Scranton, PA",37,0.0842594279468027,124
"Bob Damron's Address Book","Seaford, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Seaside Heights, NJ",5,0.0113864091820004,156
"Bob Damron's Address Book","Seaside, OR",14,0.031881945709601,147
"Bob Damron's Address Book","Seattle, WA",524,1.19329568227364,11
"Bob Damron's Address Book","Seaview, WA",1,0.00227728183640007,160
"Bob Damron's Address Book","Sedona, AZ",9,0.0204955365276007,152
"Bob Damron's Address Book","Seekonk, MA",4,0.00910912734560029,157
"Bob Damron's Address Book","Seldon, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Selingsgrove, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Selinsgrove, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Selma, AL",4,0.00910912734560029,157
"Bob Damron's Address Book","Sewanee, TN",2,0.00455456367280015,159
"Bob Damron's Address Book","Shaftsbury, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","Shaker Heights, OH",3,0.00683184550920022,158
"Bob Damron's Address Book","Shamokin Dam, PA",4,0.00910912734560029,157
"Bob Damron's Address Book","Sharon, PA",4,0.00910912734560029,157
"Bob Damron's Address Book","Shawano Lake, WI",2,0.00455456367280015,159
"Bob Damron's Address Book","Shawnee, OK",5,0.0113864091820004,156
"Bob Damron's Address Book","Shawnee-on-the-Delaware, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Sheboygan, WI",17,0.0387137912188012,144
"Bob Damron's Address Book","Sherman Oaks, CA",23,0.0523774822372017,138
"Bob Damron's Address Book","Shiller Park, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Shreveport, LA",53,0.120695937329204,108
"Bob Damron's Address Book","Sierra Vista, AZ",2,0.00455456367280015,159
"Bob Damron's Address Book","Silver Lake, CA",13,0.0296046638732009,148
"Bob Damron's Address Book","Silver Spring, MD",3,0.00683184550920022,158
"Bob Damron's Address Book","Silver Springs, MD",4,0.00910912734560029,157
"Bob Damron's Address Book","Silverlake, CA",75,0.170796137730005,88
"Bob Damron's Address Book","Sioux City, IA",7,0.0159409728548005,154
"Bob Damron's Address Book","Sioux Falls, SD",38,0.0865367097832028,123
"Bob Damron's Address Book","Slidell, LA",6,0.0136636910184004,155
"Bob Damron's Address Book","Smithfield, RI",6,0.0136636910184004,155
"Bob Damron's Address Book","Smithtown, L.I., NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Smithtown, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Snohomish, WA",1,0.00227728183640007,160
"Bob Damron's Address Book","Somers, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Somerset, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Somerville, MA",4,0.00910912734560029,157
"Bob Damron's Address Book","Sonoma, CA",6,0.0136636910184004,155
"Bob Damron's Address Book","South Beach, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","South Bend, IN",71,0.161687010384405,90
"Bob Damron's Address Book","South China, ME",4,0.00910912734560029,157
"Bob Damron's Address Book","South Chino, ME",1,0.00227728183640007,160
"Bob Damron's Address Book","South El Monte, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","South Farmingdale, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","South Farmington, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","South Haven, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","South Laguna, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","South Lake Tahoe, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","South Padre Island, TX",32,0.0728730187648023,129
"Bob Damron's Address Book","South Pasadena, CA",3,0.00683184550920022,158
"Bob Damron's Address Book","South River, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","South San Gabriel, CA",5,0.0113864091820004,156
"Bob Damron's Address Book","Southboro, MA",1,0.00227728183640007,160
"Bob Damron's Address Book","Southfield, MI",6,0.0136636910184004,155
"Bob Damron's Address Book","Southhampton, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Southington, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Spanish Fork Canyon, UT",3,0.00683184550920022,158
"Bob Damron's Address Book","Spanish Fort Canyon, UT",1,0.00227728183640007,160
"Bob Damron's Address Book","Sparks, NV",3,0.00683184550920022,158
"Bob Damron's Address Book","Spartanburg, SC",12,0.0273273820368009,149
"Bob Damron's Address Book","Spokane, WA",114,0.259610129349608,65
"Bob Damron's Address Book","Springfield, IL",59,0.134359628347604,102
"Bob Damron's Address Book","Springfield, MA",93,0.211787210785207,75
"Bob Damron's Address Book","Springfield, MO",46,0.104754964474403,115
"Bob Damron's Address Book","Springfield, OH",49,0.111586809983604,112
"Bob Damron's Address Book","Springfield, VA",2,0.00455456367280015,159
"Bob Damron's Address Book","Springfield, VT",7,0.0159409728548005,154
"Bob Damron's Address Book","Spruce Pine, NC",3,0.00683184550920022,158
"Bob Damron's Address Book","St. Andrews, TN",1,0.00227728183640007,160
"Bob Damron's Address Book","St. Augustine, FL",5,0.0113864091820004,156
"Bob Damron's Address Book","St. Barts, VI",1,0.00227728183640007,160
"Bob Damron's Address Book","St. Claire, OH",1,0.00227728183640007,160
"Bob Damron's Address Book","St. Cloud, MN",7,0.0159409728548005,154
"Bob Damron's Address Book","St. James, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","St. Joseph, MO",27,0.061486609582802,134
"Bob Damron's Address Book","St. Louis, MO",301,0.685461832756422,27
"Bob Damron's Address Book","St. Paul, MN",60,0.136636910184004,101
"Bob Damron's Address Book","St. Petersburg Beach, FL",7,0.0159409728548005,154
"Bob Damron's Address Book","St. Petersburg, FL",84,0.191291674257606,81
"Bob Damron's Address Book","St. Simons Island, GA",2,0.00455456367280015,159
"Bob Damron's Address Book","Stamford, CT",17,0.0387137912188012,144
"Bob Damron's Address Book","Stapleton, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","State College, PA",48,0.109309528147204,113
"Bob Damron's Address Book","Stateline, NV",1,0.00227728183640007,160
"Bob Damron's Address Book","Staten Island, NY",15,0.0341592275460011,146
"Bob Damron's Address Book","Steamboat Springs, CO",1,0.00227728183640007,160
"Bob Damron's Address Book","Steubenville, OH",16,0.0364365093824012,145
"Bob Damron's Address Book","Stickney, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Stillwater, OK",3,0.00683184550920022,158
"Bob Damron's Address Book","Stockbridge, MA",13,0.0296046638732009,148
"Bob Damron's Address Book","Stockton, CA",49,0.111586809983604,112
"Bob Damron's Address Book","Stockton, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Stoneham, MA",3,0.00683184550920022,158
"Bob Damron's Address Book","Stowe, VT",4,0.00910912734560029,157
"Bob Damron's Address Book","Strasburg, OH",2,0.00455456367280015,159
"Bob Damron's Address Book","Stroudsburg, PA",6,0.0136636910184004,155
"Bob Damron's Address Book","Stuart, FL",2,0.00455456367280015,159
"Bob Damron's Address Book","Studio City, CA",79,0.179905265075606,84
"Bob Damron's Address Book","Sudbury, MA",2,0.00455456367280015,159
"Bob Damron's Address Book","Suffern, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Summersville, WV",3,0.00683184550920022,158
"Bob Damron's Address Book","Sun Valley, ID",4,0.00910912734560029,157
"Bob Damron's Address Book","Sunapee, NH",1,0.00227728183640007,160
"Bob Damron's Address Book","Sunbury, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Sunland, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Sunnyvale, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Sunset Beach, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Superior, WI",23,0.0523774822372017,138
"Bob Damron's Address Book","Swansea, MA",7,0.0159409728548005,154
"Bob Damron's Address Book","Sweet Water, TX",1,0.00227728183640007,160
"Bob Damron's Address Book","Sweetwater, TX",4,0.00910912734560029,157
"Bob Damron's Address Book","Syosset, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Syracuse, NY",120,0.273273820368009,63
"Bob Damron's Address Book","Tacoma, WA",91,0.207232647112407,76
"Bob Damron's Address Book","Talequah, OK",4,0.00910912734560029,157
"Bob Damron's Address Book","Tallahassee, FL",50,0.113864091820004,111
"Bob Damron's Address Book","Tampa Springs, FL",1,0.00227728183640007,160
"Bob Damron's Address Book","Tampa, FL",188,0.428128985243214,42
"Bob Damron's Address Book","Tannersville, PA",4,0.00910912734560029,157
"Bob Damron's Address Book","Taos, NM",3,0.00683184550920022,158
"Bob Damron's Address Book","Tarzana, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Taunton, MA",6,0.0136636910184004,155
"Bob Damron's Address Book","Teaneck, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Telluride, CO",2,0.00455456367280015,159
"Bob Damron's Address Book","Tempe, AZ",41,0.093368555292403,120
"Bob Damron's Address Book","Temple, TX",7,0.0159409728548005,154
"Bob Damron's Address Book","Temple- Killeen, TX",2,0.00455456367280015,159
"Bob Damron's Address Book","Tenants Harbor, ME",1,0.00227728183640007,160
"Bob Damron's Address Book","Tenderloin to North Beach- S.F., CA",8,0.0182182546912006,153
"Bob Damron's Address Book","Terre Haute, IN",24,0.0546547640736018,137
"Bob Damron's Address Book","Texarcana, AR",5,0.0113864091820004,156
"Bob Damron's Address Book","Texarkana, AR",8,0.0182182546912006,153
"Bob Damron's Address Book","Texarkana, TX",12,0.0273273820368009,149
"Bob Damron's Address Book","Thackerville, OK",4,0.00910912734560029,157
"Bob Damron's Address Book","The Bronx, NY",4,0.00910912734560029,157
"Bob Damron's Address Book","The Hamptons, NY",31,0.0705957369284023,130
"Bob Damron's Address Book","Tijuana, CA",8,0.0182182546912006,153
"Bob Damron's Address Book","Titusville, FL",3,0.00683184550920022,158
"Bob Damron's Address Book","Toledo, OH",136,0.30971032975041,57
"Bob Damron's Address Book","Toltec, AZ",3,0.00683184550920022,158
"Bob Damron's Address Book","Tombstone, AZ",5,0.0113864091820004,156
"Bob Damron's Address Book","Toms River, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","Topeka, KS",57,0.129805064674804,104
"Bob Damron's Address Book","Torrance, CA",7,0.0159409728548005,154
"Bob Damron's Address Book","Torrington, CT",2,0.00455456367280015,159
"Bob Damron's Address Book","Towson, MD",6,0.0136636910184004,155
"Bob Damron's Address Book","Traverse City, MI",18,0.0409910730552013,143
"Bob Damron's Address Book","Traverse, MI",3,0.00683184550920022,158
"Bob Damron's Address Book","Treasure Island, FL",1,0.00227728183640007,160
"Bob Damron's Address Book","Trenton, NJ",46,0.104754964474403,115
"Bob Damron's Address Book","Troy, MI",31,0.0705957369284023,130
"Bob Damron's Address Book","Troy, NY",7,0.0159409728548005,154
"Bob Damron's Address Book","Truckee, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Trumbull, CT",2,0.00455456367280015,159
"Bob Damron's Address Book","Tucson, AZ",225,0.512388413190016,34
"Bob Damron's Address Book","Tukwila, WA",3,0.00683184550920022,158
"Bob Damron's Address Book","Tulsa, OK",181,0.412188012388413,46
"Bob Damron's Address Book","Tumon Bay, GU",12,0.0273273820368009,149
"Bob Damron's Address Book","Tupelo, MS",14,0.031881945709601,147
"Bob Damron's Address Book","Tupper Lake, NY",5,0.0113864091820004,156
"Bob Damron's Address Book","Tuscaloosa, AL",50,0.113864091820004,111
"Bob Damron's Address Book","Twin Falls, ID",7,0.0159409728548005,154
"Bob Damron's Address Book","Tyler, TX",14,0.031881945709601,147
"Bob Damron's Address Book","Tyngsboro, MA",8,0.0182182546912006,153
"Bob Damron's Address Book","Tysons Corner, VA",2,0.00455456367280015,159
"Bob Damron's Address Book","Ukiah, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Union City, NJ",10,0.0227728183640007,151
"Bob Damron's Address Book","Uniontown, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Universal City, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Upland, CA",6,0.0136636910184004,155
"Bob Damron's Address Book","Upper Darby, PA",2,0.00455456367280015,159
"Bob Damron's Address Book","Uptown, NY",224,0.510111131353616,35
"Bob Damron's Address Book","Uptown- N.Y.C., NY",15,0.0341592275460011,146
"Bob Damron's Address Book","Urbana, IL",11,0.0250501002004008,150
"Bob Damron's Address Book","Utica, NY",35,0.0797048642740026,126
"Bob Damron's Address Book","Uxbridge, MA",5,0.0113864091820004,156
"Bob Damron's Address Book","Vail, CO",15,0.0341592275460011,146
"Bob Damron's Address Book","Valdosta, GA",4,0.00910912734560029,157
"Bob Damron's Address Book","Valhalla, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Vallejo, CA",15,0.0341592275460011,146
"Bob Damron's Address Book","Valley Forge, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Valley, CA",86,0.195846237930406,79
"Bob Damron's Address Book","Valparaiso, IN",5,0.0113864091820004,156
"Bob Damron's Address Book","Van Nuys, CA",23,0.0523774822372017,138
"Bob Damron's Address Book","Vancouver, WA",5,0.0113864091820004,156
"Bob Damron's Address Book","Venice, CA",15,0.0341592275460011,146
"Bob Damron's Address Book","Venice, FL",5,0.0113864091820004,156
"Bob Damron's Address Book","Ventura, CA",45,0.102477682638003,116
"Bob Damron's Address Book","Vero Beach, FL",1,0.00227728183640007,160
"Bob Damron's Address Book","Vicksberg, MS",1,0.00227728183640007,160
"Bob Damron's Address Book","Vicksburg, MS",18,0.0409910730552013,143
"Bob Damron's Address Book","Victoria, TX",6,0.0136636910184004,155
"Bob Damron's Address Book","Victorville, CA",11,0.0250501002004008,150
"Bob Damron's Address Book","Villa Park, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Vincennes, IN",25,0.0569320459100018,136
"Bob Damron's Address Book","Vineland, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Vinton, LA",4,0.00910912734560029,157
"Bob Damron's Address Book","Virginia Beach, VA",13,0.0296046638732009,148
"Bob Damron's Address Book","Virginia City, NV",4,0.00910912734560029,157
"Bob Damron's Address Book","Visalia, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Vista, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Waco, TX",53,0.120695937329204,108
"Bob Damron's Address Book","Waikiki Beach, HI",36,0.0819821461104026,125
"Bob Damron's Address Book","Waikiki Beach, Oahu, HI",106,0.241391874658408,70
"Bob Damron's Address Book","Waikiki, HI",51,0.116141373656404,110
"Bob Damron's Address Book","Wailuku, HI",2,0.00455456367280015,159
"Bob Damron's Address Book","Wailuku, Maui, HI",3,0.00683184550920022,158
"Bob Damron's Address Book","Waitsfield, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","Wakarusa, KS",4,0.00910912734560029,157
"Bob Damron's Address Book","Walcott, AR",1,0.00227728183640007,160
"Bob Damron's Address Book","Wall Township, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Walla Walla, WA",19,0.0432683548916014,142
"Bob Damron's Address Book","Wallington, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Walnut Creek, CA",19,0.0432683548916014,142
"Bob Damron's Address Book","Walnut, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Walpole, NH",4,0.00910912734560029,157
"Bob Damron's Address Book","Walton, KS",4,0.00910912734560029,157
"Bob Damron's Address Book","Wanatah, IN",4,0.00910912734560029,157
"Bob Damron's Address Book","Wantagh, L.I., NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Wantagh, NY",7,0.0159409728548005,154
"Bob Damron's Address Book","Ware, MA",5,0.0113864091820004,156
"Bob Damron's Address Book","Warren, OH",25,0.0569320459100018,136
"Bob Damron's Address Book","Warren, VT",3,0.00683184550920022,158
"Bob Damron's Address Book","Warwick, RI",4,0.00910912734560029,157
"Bob Damron's Address Book","Washington, DC",586,1.33448715613044,10
"Bob Damron's Address Book","Washington, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","Washington, PA",2,0.00455456367280015,159
"Bob Damron's Address Book","Washingtonville, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Waterbury, CT",19,0.0432683548916014,142
"Bob Damron's Address Book","Waterford, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Waterloo, IA",33,0.0751503006012024,128
"Bob Damron's Address Book","Watermill, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Watertown, NY",8,0.0182182546912006,153
"Bob Damron's Address Book","Waterville, ME",8,0.0182182546912006,153
"Bob Damron's Address Book","Watonga, OK",4,0.00910912734560029,157
"Bob Damron's Address Book","Watsonville, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Waukegan, IL",25,0.0569320459100018,136
"Bob Damron's Address Book","Wausau, WI",9,0.0204955365276007,152
"Bob Damron's Address Book","Wayne, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Wells River, VT",2,0.00455456367280015,159
"Bob Damron's Address Book","Wells, ME",3,0.00683184550920022,158
"Bob Damron's Address Book","Wenatchee, WA",5,0.0113864091820004,156
"Bob Damron's Address Book","West Babylon, NY",4,0.00910912734560029,157
"Bob Damron's Address Book","West Chester, PA",6,0.0136636910184004,155
"Bob Damron's Address Book","West Covina, CA",5,0.0113864091820004,156
"Bob Damron's Address Book","West Hempstead, L.I., NY",1,0.00227728183640007,160
"Bob Damron's Address Book","West Hempstead, NY",5,0.0113864091820004,156
"Bob Damron's Address Book","West Hollywood, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","West Lebanon, NH",3,0.00683184550920022,158
"Bob Damron's Address Book","West Los Angeles, CA",25,0.0569320459100018,136
"Bob Damron's Address Book","West New York, NJ",4,0.00910912734560029,157
"Bob Damron's Address Book","West Palm Beach, FL",104,0.236837310985608,71
"Bob Damron's Address Book","West Park, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","West Paterson, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","West Rutland, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","West Springfield, MA",2,0.00455456367280015,159
"Bob Damron's Address Book","Westbury, L.I., NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Westbury, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Westerly, RI",4,0.00910912734560029,157
"Bob Damron's Address Book","Westland, MI",2,0.00455456367280015,159
"Bob Damron's Address Book","Weston, MA",1,0.00227728183640007,160
"Bob Damron's Address Book","Westport, CT",21,0.0478229185644015,140
"Bob Damron's Address Book","Westport, WA",1,0.00227728183640007,160
"Bob Damron's Address Book","Westtown, NY",5,0.0113864091820004,156
"Bob Damron's Address Book","Weymouth, MA",3,0.00683184550920022,158
"Bob Damron's Address Book","Wheatfield, NY",3,0.00683184550920022,158
"Bob Damron's Address Book","Wheaton, MD",1,0.00227728183640007,160
"Bob Damron's Address Book","Wheatridge, CO",1,0.00227728183640007,160
"Bob Damron's Address Book","Wheeling, WV",22,0.0501002004008016,139
"Bob Damron's Address Book","White Pigeon, MI",2,0.00455456367280015,159
"Bob Damron's Address Book","White Pine, TN",2,0.00455456367280015,159
"Bob Damron's Address Book","White Plains, NY",21,0.0478229185644015,140
"Bob Damron's Address Book","White River Junction, VT",4,0.00910912734560029,157
"Bob Damron's Address Book","Whittier, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Wichita Falls, TX",57,0.129805064674804,104
"Bob Damron's Address Book","Wichita, KS",87,0.198123519766806,78
"Bob Damron's Address Book","Wilcox, AZ",2,0.00455456367280015,159
"Bob Damron's Address Book","Wilkes-Barre, PA",27,0.061486609582802,134
"Bob Damron's Address Book","Williamantic, CT",2,0.00455456367280015,159
"Bob Damron's Address Book","Williamsburg, VA",10,0.0227728183640007,151
"Bob Damron's Address Book","Williamsport, PA",14,0.031881945709601,147
"Bob Damron's Address Book","Williamstown, MA",9,0.0204955365276007,152
"Bob Damron's Address Book","Willimantic, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Willimsburg, VA",2,0.00455456367280015,159
"Bob Damron's Address Book","Willow Grove, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Wilmington, CA",5,0.0113864091820004,156
"Bob Damron's Address Book","Wilmington, DE",69,0.157132446711605,92
"Bob Damron's Address Book","Wilmington, NC",32,0.0728730187648023,129
"Bob Damron's Address Book","Winfield, KS",7,0.0159409728548005,154
"Bob Damron's Address Book","Winona, MN",4,0.00910912734560029,157
"Bob Damron's Address Book","Winooski, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","Winslow, AZ",2,0.00455456367280015,159
"Bob Damron's Address Book","Winston-Salem, NC",35,0.0797048642740026,126
"Bob Damron's Address Book","Winter Park, CO",2,0.00455456367280015,159
"Bob Damron's Address Book","Winter Park, FL",14,0.031881945709601,147
"Bob Damron's Address Book","Winter, WI",3,0.00683184550920022,158
"Bob Damron's Address Book","Wiona, MN",3,0.00683184550920022,158
"Bob Damron's Address Book","Wixom, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Wolverton, MN",1,0.00227728183640007,160
"Bob Damron's Address Book","Wood River, IL",10,0.0227728183640007,151
"Bob Damron's Address Book","Woodbridge, NJ",13,0.0296046638732009,148
"Bob Damron's Address Book","Woodbury, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Woodland Hills, CA",3,0.00683184550920022,158
"Bob Damron's Address Book","Woodside, NY",3,0.00683184550920022,158
"Bob Damron's Address Book","Woodstock, NY",9,0.0204955365276007,152
"Bob Damron's Address Book","Woonsocket, RI",7,0.0159409728548005,154
"Bob Damron's Address Book","Wooster, OH",2,0.00455456367280015,159
"Bob Damron's Address Book","Worcester, MA",65,0.148023319366005,96
"Bob Damron's Address Book","Wrightstown, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Wrightsville Beach, NC",2,0.00455456367280015,159
"Bob Damron's Address Book","Wyandotte, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Yachats, OR",6,0.0136636910184004,155
"Bob Damron's Address Book","Yakima, WA",12,0.0273273820368009,149
"Bob Damron's Address Book","Yankton, SD",1,0.00227728183640007,160
"Bob Damron's Address Book","Yates Center, KS",1,0.00227728183640007,160
"Bob Damron's Address Book","Ybor City, FL",12,0.0273273820368009,149
"Bob Damron's Address Book","Yellow Springs, OH",4,0.00910912734560029,157
"Bob Damron's Address Book","Yonkers, NY",10,0.0227728183640007,151
"Bob Damron's Address Book","York Harbor, ME",2,0.00455456367280015,159
"Bob Damron's Address Book","York, PA",45,0.102477682638003,116
"Bob Damron's Address Book","Yorktown, NY",5,0.0113864091820004,156
"Bob Damron's Address Book","Yosemite, CA",6,0.0136636910184004,155
"Bob Damron's Address Book","Youngstown, OH",62,0.141191473856805,99
"Bob Damron's Address Book","Ypsilanti, MI",12,0.0273273820368009,149
"Bob Damron's Address Book","Yreka, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Yuba City, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Yuma, AZ",55,0.125250501002004,106
"Bob Damron's Address Book","Zebulon, KY",1,0.00227728183640007,160
"Gaia's Guide","AK, United States",4,0.0258682015132898,92
"Gaia's Guide","AL, United States",1,0.00646705037832245,95
"Gaia's Guide","AR, United States",2,0.0129341007566449,94
"Gaia's Guide","AZ, United States",3,0.0194011511349673,93
"Gaia's Guide","Aberdeen, SD",1,0.00646705037832245,95
"Gaia's Guide","Abilene, TX",5,0.0323352518916122,91
"Gaia's Guide","Ada, OK",1,0.00646705037832245,95
"Gaia's Guide","Aguas Buenas, PR",2,0.0129341007566449,94
"Gaia's Guide","Aiken, RI",1,0.00646705037832245,95
"Gaia's Guide","Akron, OH",34,0.219879712862963,62
