"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",1979,4053,"Jamaica, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Jamestown, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Janesville, WI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Jefferson City, MO",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Jersey City, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Johnson City, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Johnson City, TN",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Johnstown, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Joliet, IL",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Joplin, MO",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Junction City, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Juneau, AK",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kalamazoo, MI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Kalispell, MT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kansas City, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kansas City, MO",27,0.666173205033309,24
"Bob Damron's Address Book",1979,4053,"Kapaa-Wailua, Kauai, HI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kennewick, WA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kenosha, WI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kew Gardens, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Key West, FL",27,0.666173205033309,24
"Bob Damron's Address Book",1979,4053,"Kingston, NJ",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Kittery, ME",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Knoxville, TN",10,0.246730816679003,38
"Bob Damron's Address Book",1979,4053,"La Crosse, WI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"La Grange, IL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"La Salle, IL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lafayette, IN",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lafayette, LA",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Laguna Beach, CA",20,0.493461633358006,29
"Bob Damron's Address Book",1979,4053,"Lahaina, Maui, HI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Lake Charles, LA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Lake George, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Lake Placid, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Lake Ronkonkoma, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lake Tahoe, NV",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lake Worth, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lakeland, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lakewood, OH",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Lambertville, NJ",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Lancaster, PA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Lansing, MI",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Laramie, WY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Las Vegas, NV",15,0.370096225018505,33
"Bob Damron's Address Book",1979,4053,"Latham, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lawrence, KS",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Lawton, OK",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Lebanon, NH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Leesburg, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lewiston, ID",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Lewiston, ME",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lexington, KY",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Lexington, NC",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lihue, Kauai, HI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lima, OH",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Lincoln City, OR",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Lincoln, NE",14,0.345423143350604,34
"Bob Damron's Address Book",1979,4053,"Lindenhurst, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Little Rock, AR",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Long Beach, CA",38,0.937577103380212,17
"Bob Damron's Address Book",1979,4053,"Long Beach, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Long Branch, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Loraine, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Los Angeles, CA",47,1.15963483839132,13
"Bob Damron's Address Book",1979,4053,"Los Gatos, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Louisville, KY",12,0.296076980014804,36
"Bob Damron's Address Book",1979,4053,"Lowell, MA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Lubbock, TX",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Lynn, MA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Macon, GA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Madison, WI",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Manchester, NH",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Manhattan Beach, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Manhattan, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Manitowac, WI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Mansfield, OH",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Maple Hill, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Marcus Hook, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Marquette, MI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Marshall, TX",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Marshalltown, IA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Mason City, IA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Mayaguez, PR",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"McAllen, TX",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Medeira Beach, FL",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Medford, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Medford, OR",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Memphis, TN",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Mendocino, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Meriden, CT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Meridian, MS",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Mesa, AZ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Miami Beach, FL",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Miami, FL",40,0.986923266716013,16
"Bob Damron's Address Book",1979,4053,"Michigan City, IN",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Midtown, NY",64,1.57907722674562,7
"Bob Damron's Address Book",1979,4053,"Midway City, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Milford, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Milwaukee, WI",40,0.986923266716013,16
"Bob Damron's Address Book",1979,4053,"Minneapolis, MN",24,0.592153960029608,27
"Bob Damron's Address Book",1979,4053,"Minot, ND",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Miramar, PR",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Mishawaka, IN",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Missoula, MT",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Mobile, AL",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Modesto, CA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Monmouth, IL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Monroe, LA",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"Monroe, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Monterey, CA",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Montgomery, AL",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Moorhead, MN",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Morgan City, LA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Moscow, ID",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Mount Clemens, MI",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Mountain View, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Mt. Vernon, WA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Muncie, IN",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Muskegon, MI",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Myrtle Beach, SC",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"N. Smithfield, RI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Nantucket, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Nashua, NH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Nashville, TN",12,0.296076980014804,36
"Bob Damron's Address Book",1979,4053,"Nawiliwili, Kauai, HI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Nescopeck, PA",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"New Bedford, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"New Britain, CT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"New Brunswick, NJ",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"New Haven, CT",11,0.271403898346904,37
"Bob Damron's Address Book",1979,4053,"New Hope, PA",12,0.296076980014804,36
"Bob Damron's Address Book",1979,4053,"New Iberia, LA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"New London, CT",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"New Milford, CT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"New Orleans, LA",60,1.48038490007402,8
"Bob Damron's Address Book",1979,4053,"New Paltz, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Newark, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Newport, RI",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Niagara Falls, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Norfolk, VA",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Norman, OK",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"North Beach, MD",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"North Miami, FL",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Northpoint, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Nyack, NY",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Oakland, CA",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Ocean City, MD",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Oceanside, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Odessa, TX",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Ogden, UT",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Ogunquit, ME",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"Oklahoma City, OK",15,0.370096225018505,33
"Bob Damron's Address Book",1979,4053,"Olathe, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Old Orchard Beach, ME",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Old Rosyln Village, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Olean, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Omaha, NE",10,0.246730816679003,38
"Bob Damron's Address Book",1979,4053,"Ontario, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Orlando, FL",10,0.246730816679003,38
"Bob Damron's Address Book",1979,4053,"Oshkosh, WI",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Overland Park, KS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Oxford, MS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Oxnard, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pacific Beach, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Paducah, KY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Paia, Maui, HI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Painsville, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Palm Springs, CA",15,0.370096225018505,33
"Bob Damron's Address Book",1979,4053,"Palo Alto, CA",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Panama City, FL",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Parkersburg, WV",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Pasadena, CA",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Pasaic, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pascagoula, MS",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Patchoque, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Paterson, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Peabody, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Pensacola, FL",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Peoria, IL",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"Petoskey, MI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Philadelphia, PA",71,1.75178879842092,5
"Bob Damron's Address Book",1979,4053,"Phillipsburg, NJ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Phoenix, AZ",31,0.76486553170491,20
"Bob Damron's Address Book",1979,4053,"Pierre, SD",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pinellas Park, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Piqua, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Pittsburgh, PA",26,0.641500123365408,25
"Bob Damron's Address Book",1979,4053,"Plattsburg, NY",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Pleasant Hill, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Pocatello, ID",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pomona, CA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Ponce, PR",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pontiac, MI",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Port Huron, MI",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Portland, ME",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Portland, OR",40,0.986923266716013,16
"Bob Damron's Address Book",1979,4053,"Portsmouth, NH",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Poughkeepsie, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Prairie Du Chien, WI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Princeton, NJ",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Providence, RI",21,0.518134715025907,28
"Bob Damron's Address Book",1979,4053,"Provincetown, MA",53,1.30767332839872,9
"Bob Damron's Address Book",1979,4053,"Provo, UT",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Pueblo, CO",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"Pullman, WA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Punta Gorda, FL",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Queens, NY",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Quincy, IL",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Racine, WI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Raleigh, NC",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"Rancho Mirage, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Randolph, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Rapid City, SD",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Reading, PA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Red Bluff, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Redding, CA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Redondo Beach, CA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Redwood City, CA",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Rehoboth Beach, DE",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Reno, NV",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Reston, VA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Revere Beach, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Richmond Hill, NY",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Richmond, VA",10,0.246730816679003,38
"Bob Damron's Address Book",1979,4053,"Ridgewood, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Riverside, CA",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Riviera Beach, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Roanoke, VA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Rochester, MI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Rochester, MN",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Rochester, NY",18,0.444115470022206,30
"Bob Damron's Address Book",1979,4053,"Rock Island, IL",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Rock Springs, WY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Rockaway, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Rockbridge, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Rockford, IL",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Rome, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Ronan, MT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Running Springs, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Russian River, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Ruston, LA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Rutland, VT",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sacramento, CA",25,0.616827041697508,26
"Bob Damron's Address Book",1979,4053,"Saginaw, MI",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Salem, OR",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Salinas, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Salt Lake City, UT",16,0.394769306686405,32
"Bob Damron's Address Book",1979,4053,"San Antonio, TX",26,0.641500123365408,25
"Bob Damron's Address Book",1979,4053,"San Bernardino, CA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"San Clemente, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"San Diego, CA",46,1.13496175672341,14
"Bob Damron's Address Book",1979,4053,"San Francisco, CA",215,5.30471255859857,1
"Bob Damron's Address Book",1979,4053,"San Jose, CA",18,0.444115470022206,30
"Bob Damron's Address Book",1979,4053,"San Juan, PR",20,0.493461633358006,29
"Bob Damron's Address Book",1979,4053,"San Luis Obispo, CA",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"San Pedro, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"San Rafael, CA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Sandusky, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Santa Ana, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Santa Barbara, CA",14,0.345423143350604,34
"Bob Damron's Address Book",1979,4053,"Santa Clara, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Santa Cruz, CA",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Santa Fe, NM",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Santa Maria, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Santa Monica, CA",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Santa Rosa, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sarasota, FL",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Saugatuck, MI",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Sault Ste. Marie, MI",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Sausalito, CA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Savannah Beach, GA",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Savannah, GA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Sayville, NY",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Schenectady, NY",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Scottsdale, AZ",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Scranton, PA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Seaside, OR",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Seattle, WA",51,1.25832716506292,10
"Bob Damron's Address Book",1979,4053,"Sedona, AZ",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Shaker Heights, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sharon, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sherman Oaks, CA",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Shreveport, LA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Sioux City, IA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sioux Falls, SD",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Somerville, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"South Bend, IN",8,0.197384653343203,40
"Bob Damron's Address Book",1979,4053,"South El Monte, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"South Haven, MI",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"South River, NJ",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"South San Gabriel, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sparks, NV",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Spokane, WA",10,0.246730816679003,38
"Bob Damron's Address Book",1979,4053,"Springfield, IL",7,0.172711571675302,41
"Bob Damron's Address Book",1979,4053,"Springfield, MA",11,0.271403898346904,37
"Bob Damron's Address Book",1979,4053,"Springfield, MO",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Springfield, OH",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Springfield, VA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"St. Cloud, MN",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"St. James, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"St. Joseph, MO",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"St. Louis, MO",29,0.715519368369109,22
"Bob Damron's Address Book",1979,4053,"St. Paul, MN",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"St. Petersburg, FL",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"State College, PA",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Staten Island, NY",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Steubenville, OH",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Stillwater, OK",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Stockbridge, MA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Stockton, CA",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Stroudsburg, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Studio City, CA",13,0.320750061682704,35
"Bob Damron's Address Book",1979,4053,"Suffern, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sun Valley, ID",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sunbury, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Sunnyvale, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Syracuse, NY",13,0.320750061682704,35
"Bob Damron's Address Book",1979,4053,"Tacoma, WA",9,0.222057735011103,39
"Bob Damron's Address Book",1979,4053,"Talequah, OK",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Tallahassee, FL",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Tampa, FL",15,0.370096225018505,33
"Bob Damron's Address Book",1979,4053,"Tannersville, PA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Tempe, AZ",3,0.074019245003701,45
"Bob Damron's Address Book",1979,4053,"Terre Haute, IN",2,0.0493461633358006,46
"Bob Damron's Address Book",1979,4053,"Texarkana, AR",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"The Hamptons, NY",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Tijuana, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Toledo, OH",18,0.444115470022206,30
"Bob Damron's Address Book",1979,4053,"Toltec, AZ",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Topeka, KS",5,0.123365408339502,43
"Bob Damron's Address Book",1979,4053,"Torrance, CA",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Towson, MD",1,0.0246730816679003,47
"Bob Damron's Address Book",1979,4053,"Trenton, NJ",6,0.148038490007402,42
"Bob Damron's Address Book",1979,4053,"Troy, MI",4,0.0986923266716013,44
"Bob Damron's Address Book",1979,4053,"Troy, NY",1,0.0246730816679003,47
